ID,Aircraft,Community,Clock,Industrial,Shipping,Vehicular,NoiseLevel,NoiseLevelSquare,Comprehensibility,Intelligibility,UEQKPI,Attractiveness,UEQComprehensibility,Dependability,Efficiency,ContentQuality,ContentTrustworthiness,Acoustics,PeakPupilListen,MeanPupilListen,PrepeakPupilListen,PeakPupilSize,MeanPupilSpeak,PrepeakPupilSpeak,IntelligibilityTransformer,Time,Sex,Age,Bachelor,Master,Doctorate,CS,Economy,Management,Engeneering,Cet4,Cet6,Round,RoundBreak
zy2342116,0,0,0,1,0,0,70,4900,0.1875,1,-4.857142857,2.25,4.5,4.25,2.75,2.5,2.5,2.5,0.871554412,0.230972352,0.498870849,2.201018323,-0.123457206,-0.112017453,0.960448444,4573,1,23,0,1,0,1,0,0,0,524,536,15,3
21377335,1,0,0,0,0,0,66,4356,0.25,0.975,11.75,4.75,6.75,6.25,6.75,6.25,6.75,4.25,0.109355239,-0.104703024,-1.188313521,2.974881857,-0.030031537,-0.23542127,0.962159216,4139,1,20,1,0,0,0,1,0,0,456,507,19,7
21377151,0,0,1,0,0,0,58,3364,0.5,0.715686275,-2.464285714,1.5,4.25,5.25,3.5,3.25,4.75,2,1.230335516,0.249294852,0.305451356,1.724091142,-0.097489944,0.402032399,0.918032527,3626,1,20,1,0,0,1,0,0,0,482,507,11,11
22377142,0,0,0,1,0,0,70,4900,0,1,-7.714285714,2.5,2.5,2.5,3.5,2.5,2.5,2.5,2.707930955,-0.255980931,0.538168966,1.315276142,0.585073349,0.20330311,0.594801664,3819,1,20,1,0,0,0,1,0,0,519,507,19,7
21377348,0,0,0,0,0,1,66,4356,0.3125,0.976190476,7.535714286,5.25,6.5,5.5,5.75,6.25,6.25,3,0.245964945,-0.611561578,-0.665749816,1.105463658,-0.553599714,-0.291981408,0.970715761,4891,1,20,1,0,0,0,0,1,0,524,507,24,12
22377260,0,0,0,1,0,0,70,4900,0.0625,0.9,12.14285714,6.5,6.75,6.75,6.75,6.5,7,4.25,1.761487713,-0.069626406,0.35402444,3.970963018,0.3622439,-0.233865089,0.488913476,4650,0,18,1,0,0,0,0,1,0,460,507,4,4
21377151,0,0,0,1,0,0,62,3844,0.3125,0.835497835,2.714285714,3.75,5.75,5,4.5,5,5,2.5,-0.775546715,-1.137694684,-1.277017273,2.248706495,-0.446376298,0.484558789,0.914743185,3626,1,20,1,0,0,1,0,0,0,482,507,18,6
22377333,0,0,0,0,1,0,58,3364,0.5625,0.782407407,4.857142857,5.5,4.5,4.75,5,6,7,3.75,0.568633489,-0.780277388,-1.108799702,0.840259678,0.192031514,-0.024172316,0.960145354,5195,0,19,1,0,0,0,1,0,0,425,507,18,6
22377206,0,0,0,0,1,0,62,3844,0.3125,0.821428571,-11.14285714,1,1.5,3.25,1,2,1,2.75,2.271984451,0.288072295,0.356686426,1.328360339,-0.039327829,0.289691884,0.839414477,5428,1,19,1,0,0,0,0,0,1,524,496,3,3
21377119,0,0,1,0,0,0,62,3844,0.4375,0.625,8.285714286,5,5.5,5.75,6,6,6,3,0.850288719,-0.503417091,-0.627714479,1.607430166,0.282229102,0.283933068,0.783756196,6412,0,21,1,0,0,0,1,0,0,524,480,6,6
21377259,1,0,0,0,0,0,70,4900,0.1875,0.775,3.464285714,3.75,6,5,3.75,5.5,5,2.5,0.155088975,-0.112887463,-0.368171359,1.844630267,0.346613313,0.586262138,0.89355135,3730,0,16,1,0,0,1,0,0,0,620,534,7,7
21377151,1,0,0,0,0,0,62,3844,0.25,0.933333333,6.321428571,4.75,5.75,5.5,5.5,5.5,5.5,3.75,0.798299343,-0.144024452,-0.279586823,1.878389775,-0.160066612,0.497049631,0.894370258,3626,1,20,1,0,0,1,0,0,0,482,507,22,10
21377151,1,0,0,0,0,0,70,4900,0.0625,0.958333333,7.964285714,5.5,6,5.5,6,5.25,5.25,5,1.276625106,-0.132384852,0.001824494,1.893819639,0.568425869,0.769219985,0.717942834,3626,1,20,1,0,0,1,0,0,0,482,507,5,5
21377119,0,0,0,0,1,0,58,3364,0.375,0.833333333,7.892857143,5,5.75,5.75,5.25,6,6,3,0.561628543,-0.185259946,-0.376828355,1.276180783,0.23257448,-0.166725754,0.755338788,6412,0,21,1,0,0,0,1,0,0,524,480,21,9
21377181,0,0,0,0,0,1,70,4900,0.125,0.954545455,-0.714285714,5,3,5,5,3,3,3,1.708840675,0.693029365,0.818747162,2.733455108,0.723197801,0.806912296,0.519675612,3697,1,20,1,0,0,0,1,0,0,524,520,3,3
22377084,0,0,0,1,0,0,58,3364,0.3125,0.857352941,2.357142857,4.5,3.5,4.5,4.5,3.75,4.75,6,0.239859933,-0.322493474,-0.434559908,2.665345875,0.659177503,1.031013609,0.940311313,3935,1,18,1,0,0,1,0,0,0,400,507,11,11
22377206,0,1,0,0,0,0,70,4900,0,0.909090909,-3.857142857,2,3.5,3.5,2.25,3,3.25,4.25,1.995801784,0.394473437,0.043933899,2.214446395,0.271681724,0.339801746,0.526453018,5428,1,19,1,0,0,0,0,0,1,524,496,4,4
22377028,0,0,1,0,0,0,58,3364,0.625,0.81836248,5.357142857,5.25,5.25,5,5.25,5,5,5,0.003404371,0.05687885,-0.491511956,1.951518302,0.334825877,0.378535537,0.968798876,3398,0,20,1,0,0,0,1,0,0,598,507,7,7
zy2342116,0,1,0,0,0,0,70,4900,0.3125,0.701649175,-0.928571429,2.75,4.5,5.75,3,3.25,3.75,3.75,0.761782163,-0.185384643,-0.297914651,0.298299331,-0.362585904,-0.291218305,0.905643702,4573,1,23,0,1,0,1,0,0,0,524,536,13,1
21379216,1,0,0,0,0,0,66,4356,0.1875,0.835748792,0.142857143,4,5,5,4,2.75,4,3.25,0.817335059,-1.389089083,-2.369016258,1.033773572,-0.079611599,-0.061750348,0.837966859,4343,1,20,1,0,0,0,1,0,0,514,432,13,1
22377142,1,0,0,0,0,0,66,4356,0.125,1,5.857142857,4.5,4.5,5.5,5.5,4.5,5.5,5.5,-0.717247098,-1.15367018,-1.189538731,1.209886048,-0.355528476,-0.276022099,0.861769915,3819,1,20,1,0,0,0,1,0,0,519,507,21,9
21377185,0,0,0,1,0,0,70,4900,0.1875,0.875,12.35714286,5.5,7,7,7,5.5,6.5,4,1.834624758,0.848100935,0.919772203,1.374052495,0.697036436,0.631036974,0.864676237,3361,1,20,1,0,0,0,0,1,0,500,507,24,12
21377174,0,0,0,1,0,0,66,4356,0.1875,0.870629371,2.571428571,2.5,7,5,4.25,1.75,5.75,3.5,0.651900819,-0.539572289,-0.488608028,1.656085513,0.09968009,0.309591635,0.934658706,4494,0,20,1,0,0,0,1,0,0,660,580,11,11
22377005,0,0,0,1,0,0,62,3844,0.25,0.59375,6.214285714,4.75,5.75,5.75,4.25,4.75,6,4.5,0.071892294,-0.154609832,-0.407108451,1.760978434,0.123910562,0.138333679,0.665904343,6333,0,18,1,0,0,1,0,0,0,443,507,15,3
21377171,0,0,0,1,0,0,70,4900,0.0625,0.9,8.928571429,5.5,6,6.75,6,5.75,5.75,4.5,1.835482874,0.470027519,0.566351347,2.270360111,0.757589698,0.70870708,0.571405828,4767,0,20,1,0,0,0,1,0,0,524,535,3,3
21377259,0,1,0,0,0,0,58,3364,0.5,0.935,5.357142857,4,5.75,5.75,4.75,5,6,2.5,0.112098103,0.122776481,-0.279118837,1.956406536,1.197126311,1.182010079,0.976145625,3730,0,16,1,0,0,1,0,0,0,620,534,3,3
21377348,1,0,0,0,0,0,66,4356,0.125,0.945588235,11.53571429,5.75,6.5,6,6.25,6.25,6.5,6.25,1.25196912,0.204917019,0.209222306,2.433779849,0.998983871,0.660959851,0.904496789,4891,1,20,1,0,0,0,0,1,0,524,507,12,12
22377333,1,0,0,0,0,0,66,4356,0.0625,0.9375,6.857142857,6,5.25,6,6,5.25,6,5.5,0.441308713,-1.443490954,-0.943954538,1.184036574,-0.0565601,-0.355446149,0.764749825,5195,0,19,1,0,0,0,1,0,0,425,507,11,11
21377151,0,0,0,1,0,0,70,4900,0.0625,0.95,4.714285714,4.75,5.5,5.25,5,4.5,4.75,4.5,0.134815221,-0.285039481,-0.353329546,0.27368399,-1.244080449,-1.292447136,0.866836071,3626,1,20,1,0,0,1,0,0,0,482,507,12,12
22377142,0,0,0,0,1,0,62,3844,0.4375,0.72037037,-8,2.5,2.5,5.5,1,2,2,1.5,1.398082645,-0.451262575,0.015255876,1.789531565,0.168157825,0.620748877,0.934724092,3819,1,20,1,0,0,0,1,0,0,519,507,16,4
21081004,0,0,0,1,0,0,62,3844,0.3125,0.836666667,8.071428571,4.75,6,6,5.75,5.5,6,4.75,-0.260877965,-0.697220546,-1.000043366,1.930982443,0.460253598,0.602193775,0.914053679,4935,0,20,1,0,0,0,0,1,0,524,450,17,5
21377181,0,0,0,1,0,0,70,4900,0.0625,1,11.57142857,7,7,7,7,7,7,1,0.916214416,-0.728538773,-0.545899453,0.413573373,-0.76428528,-0.586392316,0.68721652,3697,1,20,1,0,0,0,1,0,0,524,520,20,8
21377348,0,0,0,1,0,0,66,4356,0.1875,0.908730159,10.07142857,5.75,6.75,6.5,5.5,6.5,6.5,4.25,1.164065843,0.092670206,-0.118744864,3.976970719,0.939424134,0.993142803,0.879122734,4891,1,20,1,0,0,0,0,1,0,524,507,5,5
zy2314202,0,1,0,0,0,0,66,4356,0.125,0.847670251,-10.85714286,1,3,2,2,3,3,1,1.542604164,-0.110033693,-0.328854842,2.022448917,0.669688836,0.334603385,0.844562173,5418,1,22,0,1,0,0,0,0,1,524,461,10,10
21377181,1,0,0,0,0,0,70,4900,0.125,1,5.285714286,5,5,5,5,5,5,5,0.268580765,-0.403961872,-0.399996263,0.645561547,-0.348878748,-0.429159175,0.828156531,3697,1,20,1,0,0,0,1,0,0,524,520,13,1
22377005,0,1,0,0,0,0,58,3364,0.375,0.490909091,6.392857143,4.75,5,6.25,4.25,5,5.75,5,0.366928985,-0.095055297,-0.241720781,1.061904301,-0.012862459,0.077629119,0.691236258,6333,0,18,1,0,0,1,0,0,0,443,507,22,10
22377053,0,0,0,1,0,0,70,4900,0.0625,0.916666667,9.821428571,3,7,7,7,5.5,7,1.75,2.708923342,0.20547528,0.082493512,1.496300965,0.047407402,0.122755869,0.817876339,5311,0,19,1,0,0,0,1,0,0,529,507,22,10
21377119,0,0,0,0,1,0,66,4356,0.1875,0.6,7.071428571,5,6,5.25,5.25,5.25,6,3,0.760378173,0.114594526,-0.2668786,1.735197785,0.938580378,0.610724434,0.515522659,6412,0,21,1,0,0,0,1,0,0,524,480,4,4
zy2314202,0,0,0,0,0,1,70,4900,0.0625,0.9375,-11.71428571,1,3,2,1,3,2,2,0.639000407,-0.406522639,-0.365509764,2.221864919,0.360362387,0.425647946,0.893689871,5418,1,22,0,1,0,0,0,0,1,524,461,9,9
21377335,0,0,0,1,0,0,70,4900,0.125,0.852941176,13.35714286,5.25,6.75,6.5,6.75,6.75,6.75,5,0.429015579,-0.029354516,-0.298123875,2.0615666,0.316229018,0.751654121,0.786995232,4139,1,20,1,0,0,0,1,0,0,456,507,17,5
22377201,1,0,0,0,0,0,70,4900,0,0.776785714,-4.821428571,1,4.75,1.25,5.5,4.5,2.75,2,1.765462024,1.351912965,1.024186849,3.000830895,1.714667735,1.717295227,0.732178211,5381,1,20,1,0,0,0,1,0,0,512,507,1,1
21377259,1,0,0,0,0,0,58,3364,0.3125,0.841614907,1.714285714,3.5,5.5,4.5,4,4.75,5,2,0.954719205,0.242123558,0.099200841,3.809313143,0.925191264,1.083691823,0.890271068,3730,0,16,1,0,0,1,0,0,0,620,534,5,5
21377185,0,0,0,1,0,0,58,3364,0.3125,0.838141026,12.21428571,5.25,7,7,7,5.25,6,4.75,0.551062714,0.274185306,0.320379195,1.264572203,0.674222968,0.648368042,0.90626812,3361,1,20,1,0,0,0,0,1,0,500,507,12,12
sy2314105,0,0,1,0,0,0,58,3364,0.5,0.961538462,15.07142857,7,7,6.75,7,7,7,6.75,0.537562369,-0.38241391,-0.274771772,1.753891563,0.385689794,0.409260772,0.899513185,3119,0,22,0,1,0,0,0,0,1,524,461,12,12
21377369,0,0,0,1,0,0,70,4900,0.125,0.875,16.85714286,6.5,6.75,7,6.75,6.25,7,6.25,0.010987698,-1.146066138,-1.206514784,0.927730353,-0.291956027,-0.224345286,0.802299976,4353,0,19,1,0,0,0,1,0,0,605,528,21,9
21377187,1,0,0,0,0,0,66,4356,0.1875,0.852272727,11.35714286,6,6,6,6,6,6,5.25,-0.13726997,-0.762616971,-1.318821761,1.121148574,-0.100101792,-0.211286344,0.900325537,3829,1,21,1,0,0,0,1,0,0,590,507,20,8
22377142,0,0,1,0,0,0,62,3844,0.4375,0.887096774,-11.85714286,1.5,2,1.75,2.5,2,1.75,1.5,0.999105861,-0.232146448,-0.039982186,2.165924758,0.677249639,0.217880878,0.953433037,3819,1,20,1,0,0,0,1,0,0,519,507,13,1
22377206,0,0,0,1,0,0,66,4356,0.1875,0.672826087,2.714285714,4,5,4.75,4,5.25,5,3,0.235137283,1.795857041,-1.358666856,5.850851508,0.423911074,1.934427858,0.766060352,5428,1,19,1,0,0,0,0,0,1,524,496,1,1
22377142,1,0,0,0,0,0,62,3844,0.25,0.775,11.75,6.75,6.25,6.75,7,6,6.75,4.5,0.27643093,-0.275137689,-0.328653575,2.738042411,0.354192162,0.656659073,0.837739944,3819,1,20,1,0,0,0,1,0,0,519,507,5,5
22377206,0,0,0,1,0,0,70,4900,0,1,11.14285714,6,6,6,6,6.25,7,5.25,1.523989728,0.20873747,0.022769551,1.650573451,-0.436314389,-0.00652255,0.772500992,5428,1,19,1,0,0,0,0,0,1,524,496,6,6
21377185,0,0,1,0,0,0,62,3844,0.5,0.957427536,13.64285714,5.25,7,7,7,5,7,5.5,1.706268553,0.833427003,0.831684612,1.585462714,0.780966548,1.067633517,0.982752562,3361,1,20,1,0,0,0,0,1,0,500,507,18,6
21377171,1,0,0,0,0,0,66,4356,0.1875,0.605555556,9.714285714,6.5,6,7,6,5.5,6,5,0.819290148,-0.321596969,-0.399663236,3.934431169,0.667023507,1.392940826,0.722532868,4767,0,20,1,0,0,0,1,0,0,524,535,5,5
21377174,0,0,0,1,0,0,70,4900,0.0625,1,7.107142857,4.25,6.75,5.25,5.25,4,6.5,4.5,0.046202116,-1.005286721,-1.018458686,0.588143061,-0.828696012,-0.741834117,0.765416145,4494,0,20,1,0,0,0,1,0,0,660,580,16,4
21377184,0,1,0,0,0,0,66,4356,0.3125,0.755681818,6.785714286,6.5,6,5.75,5.5,4.75,5,6,0.513342515,0.130705899,-0.285553155,1.828120815,-0.124463775,0.482695002,0.899832606,3538,1,21,1,0,0,1,0,0,0,486,507,9,9
22377333,0,0,0,1,0,0,70,4900,0,1,6.857142857,5.5,6,5.75,6,6,6,4.75,0.534680215,-0.033522675,-0.194136236,0.72566738,-0.270202241,-0.171547877,0.766105771,5195,0,19,1,0,0,0,1,0,0,425,507,9,9
21377335,1,0,0,0,0,0,70,4900,0,1,12.46428571,5.25,6.75,6.75,6.75,6,6.75,4.5,1.330914395,0.030708648,-0.03742757,1.661991175,0.545800153,0.875683822,0.86631304,4139,1,20,1,0,0,0,1,0,0,456,507,10,10
21377076,0,0,0,0,1,0,66,4356,0.25,0.878205128,4.107142857,5,5,5,5.25,5.25,5,3,1.32364927,0.16920251,0.295859439,1.529207236,0.237510954,0.185896978,0.890030146,4862,1,20,1,0,0,0,1,0,0,524,475,5,5
22377142,0,0,0,0,1,0,70,4900,0.25,0.797619048,1.428571429,6.75,2,6.25,5.25,2.25,3,5.5,-0.355909633,-1.190023834,-1.137732065,1.4281941,-0.124641239,0.068327316,0.89641273,3819,1,20,1,0,0,0,1,0,0,519,507,23,11
22377005,0,0,0,0,0,1,62,3844,0.25,0.897058824,2.75,4.25,5.25,5.75,3.75,4.5,6,2,0.465274549,-0.194412065,-0.247912909,1.940458003,0.257291894,0.517532682,0.961899757,6333,0,18,1,0,0,1,0,0,0,443,507,10,10
22377053,1,0,0,0,0,0,66,4356,0.125,0.781512605,14.07142857,4.75,7,7,7,6.25,7,3.5,1.441181766,0.18721999,0.068212628,1.257451103,0.152593826,0.061604134,0.858404517,5311,0,19,1,0,0,0,1,0,0,529,507,24,12
21377181,1,0,0,0,0,0,66,4356,0.0625,1,4.428571429,5,4,5,6,5,5,4,0.57789833,-0.601943484,-0.599178028,0.210583722,-0.532075854,-0.517601378,0.830530047,3697,1,20,1,0,0,0,1,0,0,524,520,22,10
21377255,0,0,0,0,0,1,70,4900,0.25,0.752329193,6.714285714,5.25,6.5,5.75,6.5,6,6,3.75,1.145987449,0.074189331,0.23789439,2.267224197,-0.470093369,-0.572750461,0.774193048,4201,0,19,1,0,0,0,0,0,1,524,538,17,5
22377084,1,0,0,0,0,0,66,4356,0.125,0.866071429,5.392857143,5.25,5.75,5.75,5.5,4.25,5,4.5,2.320387875,0.153107103,0.160807058,1.414873123,1.054924272,0.388982402,0.811147332,3935,1,18,1,0,0,1,0,0,0,400,507,1,1
21377335,1,0,0,0,0,0,62,3844,0.125,0.905502392,11.14285714,4.75,6.5,6.5,6,6.5,6.75,4,-2.390845276,-2.904585108,-2.904585108,2.17637936,0.208347206,0.356443488,0.941400766,4139,1,20,1,0,0,0,1,0,0,456,507,3,3
21377076,1,0,0,0,0,0,66,4356,0.125,0.887254902,3.642857143,5.5,3.5,4.25,4.5,4.5,5,5.75,0.689845541,-0.196419262,-0.4251507,0.467157744,-0.240977214,-0.279060498,0.894977212,4862,1,20,1,0,0,0,1,0,0,524,475,15,3
21377151,1,0,0,0,0,0,66,4356,0.125,0.9,6.678571429,5.5,5.5,5.5,5.75,4.75,5.25,4.5,0.489702077,-0.62373677,-0.553356683,1.600652236,-0.380829281,0.026806177,0.857365251,3626,1,20,1,0,0,1,0,0,0,482,507,14,2
22377053,1,0,0,0,0,0,70,4900,0.0625,0.916666667,2.464285714,4,6,4,4.75,4.25,5.5,2.25,1.496300965,0.627199252,0.333056203,2.304715883,0.98430485,0.678699514,0.866906464,5311,0,19,1,0,0,0,1,0,0,529,507,15,3
21377003,0,0,1,0,0,0,62,3844,0.4375,0.326923077,15.85714286,6.75,7,7,7,6.25,7,5.75,1.361798801,0.085138957,-0.024491978,3.317152425,0.581001465,0.863291955,0.519566774,3133,0,20,1,0,0,1,0,0,0,524,487,1,1
21377259,0,0,0,1,0,0,66,4356,0.125,0.798611111,1.178571429,3.25,5.25,4.5,4,4.75,4.5,2.5,0.275463419,-0.323399436,-0.661737603,0.503315043,0.11443341,-0.117903065,0.939122081,3730,0,16,1,0,0,1,0,0,0,620,534,9,9
22377206,0,0,1,0,0,0,58,3364,0.3125,0.590909091,-7.392857143,1,2.5,2,1.25,3.5,4,2.25,1.075192895,-0.356115839,-0.341521896,1.627558229,-0.258251543,0.189106839,0.827809155,5428,1,19,1,0,0,0,0,0,1,524,496,5,5
zy2314202,0,1,0,0,0,0,70,4900,0,1,12,6,6.25,6,6,6,6,5.75,0.576682906,-0.51722891,-0.411939726,1.536372414,-0.034256589,0.03787621,0.788818002,5418,1,22,0,1,0,0,0,0,1,524,461,24,12
22377053,0,0,0,1,0,0,58,3364,0.1875,0.866600791,8.678571429,3.75,6.25,6.75,6.75,4.5,6.75,2.25,3.31523453,0.633733851,1.037680963,1.974000689,0.547814155,0.260895985,0.911061406,5311,0,19,1,0,0,0,1,0,0,529,507,10,10
21377259,0,1,0,0,0,0,70,4900,0.0625,0.916666667,1.571428571,3.5,5.25,5,3.75,4.5,4.75,2.5,0.245369808,-0.614313297,-0.451413027,0.593595876,-0.551666145,-0.557723575,0.883588552,3730,0,16,1,0,0,1,0,0,0,620,534,12,12
21377335,0,1,0,0,0,0,70,4900,0.25,0.828421053,13.07142857,5.5,6.75,6.75,6.75,6.25,6.75,4.75,1.285248632,0.733453998,-0.011944443,1.856070667,0.809115899,0.796455837,0.968580782,4139,1,20,1,0,0,0,1,0,0,456,507,15,3
